cpg_id,SCLL-545,SCLL-546,SCLL-547,SCLL-548,SCLL-493,SCLL-494,SCLL-531,SCLL-532,SCLL-533
cg17221584,0.062977951,0.075579583,0.112036923,0.07834592,0.19336489,0.086423801,0.07048048,0.493714242,0.074261352
cg18105749,0.475658571,0.486483421,0.495772818,0.492642758,0.487260786,0.457624375,0.50806752,0.467715348,0.517528512
cg19708986,0.834412115,0.70913759,0.725569955,0.582804525,0.765062213,0.804241081,0.791992906,0.778788626,0.799654498
cg20246113,0.832083645,0.796958467,0.792404539,0.709420084,0.475449184,0.489214804,0.55466909,0.604302707,0.607730622
cg20481312,0.91841214,0.914551316,0.914063162,0.914804318,0.657392161,0.603995238,0.613099369,0.599980786,0.628132282
cg23634401,0.517612333,0.48323191,0.483106873,0.195924101,0.518699305,0.543793289,0.53430106,0.374874003,0.516930037
cg24382249,0.205422066,0.231952788,0.224354707,0.132223158,0.22045751,0.153955231,0.06807289,0.157268925,0.063524791
cg24667603,0.896863749,0.894784336,0.881500743,0.874569702,0.166806002,0.110206505,0.06160811,0.090953747,0.045375287
cg24795825,0.888262364,0.887316532,0.894526508,0.818675878,0.249494578,0.247152302,0.177073633,0.156137446,0.266209918
cg25440893,0.538552286,0.656378657,0.654624164,0.489661994,0.759091606,0.792220846,0.846335314,0.820907279,0.81306051
cg25481157,0.119324294,0.140403827,0.165704522,0.083092041,0.141087142,0.122427919,0.062120386,0.111724926,0.074114334
cg25924688,0.081222623,0.120741382,0.134470887,0.244501972,0.273518837,0.1342268,0.351660438,0.109575115,0.361772489
cg25985504,0.602153391,0.649209051,0.608582977,0.517737411,0.506846271,0.516670355,0.503921951,0.511704232,0.516041918
cg26218577,0.54503776,0.542579798,0.527448663,0.251259373,0.288919994,0.138154942,0.076323622,0.116280929,0.035620999
cg26710563,0.509394791,0.620152789,0.623155608,0.554801252,0.56239585,0.531545817,0.590061792,0.556044646,0.596233327
cg00511475,0.70681049,0.719596294,0.718287509,0.488511783,0.317558528,0.259286763,0.230405872,0.186357985,0.170182764
cg00591660,0.809099354,0.796087422,0.775875369,0.66288287,0.301028562,0.189272309,0.108247782,0.15870119,0.427981541
cg00618711,0.508104991,0.512713223,0.517803561,0.476418379,0.505742589,0.450977062,0.523586762,0.523469513,0.544009145
cg00639984,0.148904075,0.338199415,0.365797068,0.187974915,0.520791495,0.502750491,0.507932984,0.491626445,0.475316129
cg00671386,0.198701421,0.330508822,0.349784391,0.207358224,0.523955334,0.475990095,0.475007943,0.442137014,0.471889984
cg01680674,0.910877645,0.904719839,0.885088259,0.923973529,0.837196058,0.887320992,0.932580792,0.901003181,0.891117639
cg02451853,0.421099053,0.446934171,0.458219943,0.396263867,0.314835708,0.1926918,0.159551455,0.393217829,0.122058382
cg02574464,0.858531257,0.899645218,0.886456508,0.871677739,0.156925487,0.088826172,0.016304403,0.080943966,0.021684777
cg02859934,0.125747575,0.332820003,0.355889792,0.176107478,0.547473202,0.499910614,0.561649969,0.542138974,0.582207339
cg02873098,0.498549386,0.576686167,0.576619315,0.521675851,0.801050406,0.83598437,0.833156805,0.489857266,0.141333241
cg03072681,0.469758817,0.509714424,0.49567439,0.517742087,0.767076874,0.811512914,0.922719652,0.86811638,0.933072084
cg03264209,0.467146939,0.579370947,0.58959172,0.638704356,0.767246645,0.750624769,0.813639794,0.755342737,0.71617408
cg04245248,0.551588027,0.555621441,0.5434243,0.742540893,0.813098704,0.851630619,0.905987906,0.866421768,0.807434278
cg04810063,0.068304302,0.049916254,0.074768026,0.041467722,0.863382217,0.938834336,0.925890825,0.912597769,0.867646184
cg05725404,0.067325106,0.093292775,0.125942061,0.054755205,0.373614491,0.256858067,0.08274527,0.541854823,0.104689976
cg05787209,0.914333225,0.9020295,0.877880231,0.824408912,0.735104299,0.844004307,0.942764493,0.89493048,0.914608215
cg06138239,0.829065269,0.807371886,0.788353429,0.82566238,0.339811544,0.22768239,0.180165144,0.25588163,0.289669569
cg06334495,0.687489728,0.634622805,0.661187434,0.46966994,0.321464619,0.21286655,0.159336855,0.421130152,0.129447429
cg06471402,0.091691754,0.304465421,0.30772508,0.155472889,0.51383573,0.485172609,0.477161943,0.451697519,0.49890805
cg06521653,0.884901755,0.831896332,0.796161934,0.909557629,0.75917565,0.824804449,0.916211325,0.862412742,0.927322891
cg06655190,0.347450902,0.411363618,0.425885611,0.270309852,0.673862951,0.728431789,0.770498926,0.610894287,0.908915431
cg07307142,0.072251022,0.08067909,0.103603234,0.062166168,0.538151137,0.521737506,0.545737488,0.529430403,0.036826018
cg08230268,0.594367408,0.669745193,0.681692006,0.625326771,0.199609292,0.117825107,0.049330192,0.087185932,0.052650909
cg08521396,0.498615981,0.473453404,0.522653249,0.493816168,0.539552656,0.490078022,0.538475923,0.505776149,0.572029004
cg08638180,0.477824499,0.525989715,0.55602678,0.297130604,0.803243635,0.821174713,0.910267735,0.816744909,0.863562738
cg09242293,0.466589358,0.769584165,0.795547339,0.535181303,0.289069234,0.231556236,0.21343046,0.455074345,0.479705159
cg09758204,0.388302451,0.551713198,0.551452457,0.707861499,0.258765723,0.173431668,0.02388131,0.155048342,0.027186876
cg09798061,0.434947186,0.489359568,0.496810347,0.485395341,0.560708464,0.516568292,0.524219763,0.474899126,0.526812161
cg10433128,0.51227718,0.476327461,0.518698567,0.425264734,0.214773689,0.11696596,0.13788485,0.1807924,0.164137711
cg16014085,0.558202254,0.584150432,0.589343156,0.561688737,0.593542121,0.510016389,0.511576422,0.557325604,0.535974495
cg16367168,0.526789201,0.43684703,0.442445097,0.15023307,0.554325586,0.559272265,0.530942473,0.489128006,0.494029622
cg17484472,0.796458473,0.716653069,0.704382647,0.702138415,0.541080536,0.477704349,0.527294312,0.476618796,0.805320646
cg20035459,0.524207777,0.536364435,0.583379352,0.524669557,0.562527596,0.574895016,0.493523886,0.551917128,0.729216539
cg24642468,0.93982718,0.861495831,0.82024101,0.595309605,0.233807459,0.15781994,0.126004934,0.125117809,0.073316963
cg26538942,0.861924388,0.768334114,0.782491672,0.515596086,0.478006879,0.570415429,0.515780671,0.657682273,0.141385628
cg26580413,0.514758275,0.727679929,0.704364668,0.778859112,0.223762306,0.149003529,0.153193764,0.222347809,0.101343462
cg27014354,0.921093155,0.903258027,0.912590031,0.480100708,0.562808004,0.559366446,0.540353462,0.588626124,0.545709972
cg27268835,0.736182474,0.700412555,0.674501884,0.648467611,0.602958488,0.657392842,0.63433625,0.124857299,0.105277152
cg00423030,0.040321453,0.100431909,0.142737307,0.058582802,0.506334953,0.408574768,0.459076654,0.414112237,0.489813295
cg00668150,0.064305857,0.099729343,0.113155216,0.041314187,0.261594292,0.173538138,0.044921342,0.327062632,0.042958233
cg01405107,0.094645511,0.367066175,0.42526009,0.275104746,0.2106685,0.074118737,0.071254621,0.154536987,0.53743579
cg01908551,0.860904145,0.773264613,0.763711669,0.576403941,0.546704267,0.490926056,0.546371924,0.465748332,0.501026906
cg01992590,0.495367262,0.676475993,0.662176527,0.452160634,0.872852336,0.809300677,0.899482206,0.889389095,0.611169701
cg02219949,0.115872955,0.182297163,0.256010158,0.499205211,0.422099407,0.339657454,0.357682737,0.266860168,0.164825249
cg02237906,0.450406908,0.469604793,0.477267203,0.513967615,0.553056037,0.480622906,0.44995122,0.452243789,0.442490287
cg02481789,0.167524304,0.222028959,0.261050794,0.155420515,0.826201215,0.853072928,0.904349131,0.887667819,0.902895484
cg02633371,0.161885788,0.241891163,0.240823628,0.193562518,0.525938418,0.488809888,0.534374539,0.494727001,0.507350158
cg02866639,0.554734463,0.724210461,0.683927184,0.635876016,0.220092889,0.090900154,0.073197171,0.12353022,0.055416559
cg03889540,0.530659196,0.373450968,0.389916923,0.176187565,0.220437369,0.149808982,0.079500892,0.122358034,0.053336662
cg04498014,0.081698675,0.16705993,0.22419679,0.087614844,0.537615458,0.485933585,0.524790694,0.49438103,0.544895734
cg05451094,0.118981766,0.483979769,0.49563297,0.561835743,0.193212994,0.141309884,0.098943697,0.12919407,0.085771085
cg05865011,0.460536361,0.387539627,0.357159249,0.254140944,0.780980002,0.873983253,0.955861852,0.867877343,0.919577492
cg06418907,0.485255873,0.542640078,0.59080684,0.524626933,0.619001057,0.612191847,0.638044576,0.798343852,0.910949883
cg06602723,0.518049794,0.500702925,0.491280012,0.770847264,0.620792239,0.831026529,0.848199838,0.829454186,0.941088331
cg06697425,0.529591784,0.498087618,0.497300811,0.565767008,0.741961023,0.710856923,0.831211532,0.732133067,0.799144149
cg07010633,0.426852614,0.430615344,0.460780416,0.49400261,0.220316158,0.133655543,0.051421162,0.117682364,0.062605559
cg07016075,0.221575561,0.593926088,0.602138522,0.475587272,0.514224223,0.45794805,0.486324849,0.490052505,0.491020745
cg07391831,0.43183822,0.538550519,0.539750878,0.409722133,0.50064729,0.495623323,0.512709604,0.711650711,0.812436368
cg08084655,0.517804474,0.562216879,0.544578875,0.511444191,0.596070242,0.554283578,0.550664644,0.52998849,0.500422987
cg08103988,0.026577022,0.061409027,0.055047893,0.050867437,0.54851621,0.464240852,0.524527367,0.262201113,0.024138861
cg08471713,0.0806584,0.084654873,0.098416069,0.068002971,0.103112089,0.085244586,0.062016417,0.0712356,0.058682897
cg08750459,0.034342657,0.055847478,0.059903574,0.030737285,0.47172518,0.492095655,0.448619043,0.151613023,0.027900266
cg09601923,0.539852473,0.597515113,0.595784461,0.463532815,0.281854433,0.177504419,0.13250618,0.188378502,0.518418092
cg09760387,0.553709371,0.559755375,0.528371565,0.500404518,0.594198983,0.617140516,0.575913393,0.632048845,0.512107953
cg09889948,0.187018827,0.480260216,0.514624127,0.554522395,0.823987433,0.916368684,0.943561844,0.907186363,0.917915644
cg09983216,0.54194763,0.613053711,0.62074782,0.364973155,0.853170326,0.892982994,0.936047784,0.892009509,0.910056778
cg10092265,0.219809019,0.383423374,0.435412903,0.227995763,0.433095607,0.409091825,0.260908743,0.192247934,0.175132103
cg10237252,0.921675524,0.842397183,0.828793041,0.888219246,0.267705897,0.133220683,0.087558827,0.114422246,0.544262436
cg10553748,0.375382239,0.379390088,0.410396009,0.276547948,0.216260955,0.127378179,0.134588573,0.435625729,0.127224276
cg10747531,0.084439229,0.439226113,0.438313602,0.202938143,0.557225636,0.549189157,0.596144651,0.579143233,0.63343247
cg10759591,0.538934929,0.395727456,0.432959346,0.20086667,0.791738286,0.806244784,0.93332162,0.882860753,0.875686286
cg11043990,0.785891613,0.78609485,0.744669335,0.545799712,0.788243788,0.777217049,0.844003013,0.807127731,0.823460116
cg11520030,0.082047979,0.274850989,0.29170501,0.135206395,0.569919145,0.52823005,0.574140818,0.51991339,0.60456918
cg11684897,0.508161244,0.519649667,0.532508368,0.565616454,0.858789344,0.91848459,0.933502095,0.908955602,0.945048468
cg11732492,0.828170636,0.711977806,0.699150063,0.481412189,0.801676649,0.789928335,0.840634475,0.787318726,0.457143571
cg12156887,0.359144104,0.643222245,0.648320778,0.58085277,0.493218946,0.464996014,0.500008206,0.52680193,0.885490014
cg12165772,0.541984777,0.817511087,0.864725482,0.534066109,0.851090735,0.90895164,0.933957314,0.92302101,0.906802946
cg12407791,0.466286289,0.512366891,0.489402711,0.487776207,0.304913341,0.191893569,0.083590732,0.189815696,0.081674812
cg12443604,0.426632953,0.443435402,0.472417573,0.404360035,0.767123998,0.75691306,0.80888187,0.481297191,0.77310008
cg12700283,0.200904015,0.223146894,0.282124491,0.190085434,0.456595748,0.430655711,0.518217757,0.485126487,0.49884873
cg12770741,0.842985414,0.793642732,0.798348084,0.771866066,0.309608706,0.214834207,0.161060629,0.230966729,0.12056709
cg13655803,0.837383004,0.677197616,0.686797031,0.661299511,0.518782494,0.479211369,0.458002949,0.494110973,0.462306572
cg13694343,0.324390663,0.377858194,0.39589401,0.216277676,0.21928521,0.134238787,0.07245254,0.149646041,0.056225948
cg13768055,0.492433858,0.476975736,0.459527738,0.432264404,0.537833633,0.522796624,0.522093403,0.30730499,0.148790857
cg13947929,0.542604325,0.652566171,0.660795851,0.601378747,0.535909024,0.599175743,0.598233273,0.598975659,0.602828604
cg14192542,0.921000152,0.90790671,0.861456237,0.622575517,0.542043732,0.565508333,0.567012405,0.561959668,0.871096568
cg14952312,0.36518447,0.635061573,0.629455971,0.373681301,0.211038721,0.165920691,0.071372692,0.135704292,0.038762632
cg15041662,0.521153033,0.585077441,0.577718648,0.755534204,0.534929215,0.512079994,0.507158758,0.443405934,0.152438427
cg15660077,0.144699747,0.362490001,0.40274499,0.512556263,0.276131822,0.196425748,0.083266356,0.189183763,0.100909307
cg16696476,0.435300556,0.468756682,0.47531821,0.234624789,0.288383798,0.178193623,0.094864095,0.118498055,0.115393806
cg16893174,0.444121378,0.454143796,0.471124946,0.457772249,0.485947179,0.456755098,0.507686726,0.709641889,0.808085758
cg17033854,0.492163677,0.688524329,0.688241326,0.817819881,0.2665636,0.209589886,0.196976645,0.240193383,0.228951811
cg17563271,0.882642307,0.851606863,0.836007578,0.875466608,0.796138595,0.84416018,0.89367962,0.825000082,0.918264279
cg17757575,0.475582424,0.481516584,0.503815105,0.475145059,0.835128102,0.861511135,0.872069257,0.820281405,0.848303213
cg18048405,0.85011021,0.797834691,0.78207808,0.838797965,0.537199596,0.489323728,0.546386476,0.527394354,0.470047245
cg18091275,0.281310456,0.423825576,0.4514119,0.473329714,0.544166039,0.633475859,0.575166925,0.839162233,0.902451225
cg19789473,0.495041817,0.478903249,0.524607519,0.448869921,0.553544434,0.500036185,0.540175746,0.507128124,0.529289921
cg19865134,0.497478268,0.512005489,0.503774047,0.479211504,0.595665031,0.513374407,0.558908343,0.494588398,0.81652511
cg20067780,0.662193652,0.649078771,0.630591672,0.197372876,0.192256559,0.117563355,0.109407738,0.095689384,0.097562473
cg20291162,0.581977602,0.667851318,0.650668033,0.862841868,0.456906086,0.498323888,0.42209898,0.497371011,0.445565169
cg20932150,0.372791323,0.451373156,0.459498379,0.338066037,0.299893306,0.205433795,0.166118688,0.190427581,0.161168634
cg21197958,0.430880404,0.570444385,0.581061127,0.396487616,0.475508451,0.416365972,0.47218441,0.425314119,0.097633151
cg21358336,0.053461127,0.113994351,0.127628961,0.068856477,0.582671182,0.515511145,0.546635503,0.151111351,0.054126404
cg22635541,0.884617778,0.873391487,0.892388466,0.909825012,0.106945094,0.073031916,0.042459135,0.043361438,0.02150872
cg23246911,0.072986437,0.332388463,0.29925336,0.161345217,0.529107485,0.6059429,0.574729366,0.861841297,0.849860302
cg24156181,0.59407066,0.545962568,0.617564785,0.603640961,0.570289858,0.593308175,0.550739303,0.687025663,0.924883883
cg24207009,0.047865446,0.087885455,0.077878995,0.038268121,0.177734128,0.06855642,0.05718493,0.069648102,0.070051635
cg24768135,0.416270435,0.423836504,0.444234208,0.381619491,0.225375229,0.127972243,0.051504726,0.115892207,0.071608618
cg25067162,0.145673087,0.197193927,0.224512886,0.224050676,0.827128696,0.891304542,0.940916382,0.895697256,0.944619529
cg26782881,0.472914712,0.483045207,0.502290199,0.269744314,0.241859634,0.144034865,0.062542438,0.183949223,0.060238378
cg00057722,0.573459593,0.602084574,0.618443405,0.606253478,0.694717482,0.800137104,0.86862401,0.799053252,0.863349319
cg02978168,0.504583312,0.470688009,0.470650077,0.656731056,0.463476083,0.456494308,0.494676982,0.453909114,0.154111726
cg05458220,0.917318266,0.766615761,0.77276346,0.850076471,0.567955678,0.563821738,0.591481766,0.587224734,0.610596641
cg05872758,0.484051392,0.525997389,0.517990771,0.242636966,0.515649881,0.499801975,0.533698541,0.485962261,0.531717349
cg06511678,0.391775138,0.401921349,0.413897373,0.31625326,0.25744046,0.126051725,0.108996895,0.165175188,0.106650638
cg10092257,0.212750308,0.419205573,0.440178481,0.618802186,0.217900993,0.098545223,0.04667997,0.091833918,0.039419711
cg13287964,0.054469686,0.036636361,0.067784885,0.042095451,0.620587056,0.634865476,0.553888707,0.497924054,0.571240187
cg18086635,0.073710158,0.174031294,0.226650485,0.111863453,0.547531209,0.52521341,0.54247211,0.546159,0.543226175
cg19453250,0.092156788,0.132068613,0.143041941,0.218996266,0.579984922,0.564985382,0.566541512,0.599026594,0.475528604
cg21237861,0.150356474,0.226597095,0.190878947,0.407103887,0.49500907,0.455620573,0.519618757,0.413388317,0.516840823
cg21266975,0.577105685,0.523773763,0.592438156,0.32344512,0.218113974,0.110488853,0.08931154,0.120652588,0.057184282
cg24864576,0.062188478,0.248150531,0.279163066,0.17719591,0.537848042,0.515530758,0.503417088,0.572708168,0.548445326
cg00003818,0.256874492,0.22155184,0.278165809,0.202507885,0.630769627,0.661173202,0.587745664,0.593888627,0.334898562
cg00706441,0.737258878,0.593835581,0.610731723,0.334354826,0.266996839,0.217193338,0.178690274,0.189168325,0.543640119
cg01272599,0.378100317,0.461497801,0.451243367,0.547984899,0.559393182,0.574585935,0.588298746,0.53877404,0.591422832
cg01632288,0.542335828,0.558153218,0.576647247,0.550119684,0.515535371,0.502081646,0.051630574,0.425962172,0.018739626
cg02592403,0.436147705,0.535560353,0.548172774,0.460484802,0.47375756,0.430393609,0.443521044,0.443824448,0.473372165
cg03153360,0.786648538,0.75098921,0.716311249,0.510747172,0.737133435,0.741419558,0.831982602,0.760792348,0.714464186
cg03489492,0.85155336,0.657865711,0.671585194,0.66842517,0.764349365,0.796494947,0.895827479,0.850372303,0.468882815
cg03630273,0.137896102,0.193663414,0.248294059,0.237368358,0.824990032,0.851821266,0.886172119,0.852920502,0.477589247
cg03657045,0.70598108,0.882075977,0.894932067,0.733181565,0.624891861,0.713703136,0.700215591,0.68070497,0.549725591
cg04351156,0.738010971,0.668516699,0.665298619,0.460260816,0.723987049,0.7164854,0.842859479,0.708622037,0.661365095
cg04358463,0.281740348,0.884785893,0.915473105,0.917522554,0.633695626,0.596112684,0.55326081,0.628221322,0.559075887
cg04382643,0.911286636,0.894785435,0.84643595,0.528538984,0.867657109,0.922249959,0.894924456,0.907499809,0.860923801
cg05308639,0.245184842,0.40451621,0.436761893,0.29603813,0.502063885,0.488921156,0.510204187,0.484053335,0.752599768
cg05516285,0.607072094,0.809558381,0.794818691,0.396730846,0.680373617,0.733130671,0.659479224,0.645032372,0.598540589
cg05696092,0.165102087,0.221199516,0.274130124,0.099537806,0.517317143,0.513347326,0.526073692,0.529446064,0.551569029
cg06189175,0.867984934,0.787625657,0.736637667,0.853708691,0.490681096,0.467157897,0.501722665,0.460543177,0.771700797
cg06878361,0.266944609,0.573422206,0.593575314,0.744806744,0.565490093,0.545134714,0.574764112,0.524876493,0.593375115
cg06942742,0.174424172,0.339797635,0.371777246,0.17965124,0.556680651,0.521801878,0.548286809,0.520512882,0.534689491
cg07786254,0.477662281,0.324496537,0.340238295,0.142928476,0.244868991,0.181952561,0.130207934,0.13502127,0.102829682
cg08350509,0.874387547,0.916384074,0.895058325,0.853016803,0.140456818,0.097622335,0.13878509,0.165224735,0.118453772
cg09007470,0.479864235,0.735769561,0.75083855,0.711114554,0.776205809,0.818852881,0.889896661,0.806498133,0.869310955
cg09438457,0.394172671,0.385140863,0.412722778,0.323332771,0.279144546,0.360564933,0.239214928,0.200603481,0.480296313
cg10384482,0.418563333,0.437329017,0.418006741,0.525973115,0.26511046,0.205258126,0.143679768,0.173264393,0.109650374
cg10503234,0.502948641,0.500788629,0.523063828,0.542732818,0.538125318,0.540796114,0.581099398,0.55052953,0.578312611
cg10635122,0.27038068,0.619614069,0.61626768,0.559051682,0.481638231,0.502072431,0.451163401,0.560733468,0.481008475
cg10750464,0.708077358,0.770597094,0.766757843,0.893508272,0.187327456,0.248927938,0.104160062,0.589607265,0.611881604
cg11056604,0.099067838,0.14673947,0.19529325,0.144753075,0.530683011,0.506877085,0.525851254,0.525311146,0.567798106
cg11237948,0.208163002,0.219240457,0.251413423,0.269090517,0.695460766,0.722416465,0.813177904,0.710103327,0.70953749
cg11738485,0.595506629,0.599094009,0.647736658,0.63355718,0.972570279,0.981307402,0.964632655,0.975499347,0.962953497
cg11773468,0.483072573,0.476753664,0.528242261,0.500536285,0.607799668,0.5273654,0.482618518,0.525007887,0.535024985
cg12068280,0.127380551,0.163436469,0.176268442,0.109282589,0.617767839,0.610346738,0.575688163,0.578433559,0.537021028
cg12216477,0.448633476,0.509728165,0.509052991,0.310885231,0.567837337,0.5586385,0.72517582,0.666538814,0.674407754
cg12289045,0.416755944,0.454269538,0.471938903,0.168776518,0.830052125,0.867381681,0.892243615,0.840496621,0.88124751
cg13617776,0.127576432,0.236123901,0.282917106,0.114519452,0.394146838,0.288143867,0.029705789,0.17363238,0.021818448
cg14021871,0.45466139,0.455225661,0.46583657,0.451902132,0.509571741,0.477279756,0.507633682,0.502327214,0.518210699
cg14061069,0.507606616,0.534967012,0.561498774,0.542763394,0.841012539,0.816679789,0.907656863,0.83726622,0.739573555
cg14111332,0.228339217,0.37764592,0.383694312,0.202289452,0.292835176,0.216496476,0.186106012,0.232285039,0.168570238
cg14265502,0.163605868,0.422222837,0.418017603,0.475817114,0.23722056,0.15695495,0.05874846,0.138988527,0.051276349
cg14780446,0.275462087,0.562893976,0.558237579,0.524441185,0.538711866,0.468875271,0.478825838,0.587589126,0.891979266
cg14881601,0.135875313,0.292669798,0.290683446,0.169285553,0.275241257,0.231272697,0.137100002,0.211879389,0.804933279
cg14887613,0.834248767,0.759294403,0.762131709,0.812548178,0.732599482,0.757727493,0.893333378,0.836498622,0.83363164
cg15002904,0.635884592,0.464974807,0.499253952,0.50670597,0.572461647,0.574146616,0.379974018,0.473874695,0.397457385
cg15010352,0.581116576,0.540417848,0.600006023,0.35100515,0.350372787,0.346165589,0.198040449,0.231312606,0.200780512
cg15043935,0.539229519,0.566625276,0.589269782,0.724942013,0.787910473,0.800958196,0.847651343,0.79392932,0.868140991
cg15050529,0.896777076,0.464148274,0.484038099,0.508113207,0.834754352,0.878995915,0.947902985,0.902571989,0.877674178
cg15061569,0.899125275,0.875251953,0.868426207,0.857088048,0.649097403,0.56329275,0.599747814,0.595346338,0.546507943
cg15173319,0.194039178,0.404316274,0.423729357,0.231564523,0.538901066,0.485028534,0.491043295,0.491465498,0.467780973
cg15255455,0.463057551,0.546363594,0.576152854,0.445475191,0.426454372,0.483461854,0.308046172,0.441792661,0.522838683
cg15428479,0.532972274,0.56568559,0.569368906,0.50590596,0.82110428,0.768822351,0.889297816,0.862998588,0.867607294
cg15636087,0.489884041,0.653852195,0.685062425,0.781221967,0.486200186,0.45637065,0.448798973,0.442866471,0.458479347
cg15721243,0.531361472,0.560718383,0.523623743,0.581098111,0.217012075,0.119469686,0.074185103,0.099958396,0.065091083
cg16194588,0.645608605,0.632892068,0.630705467,0.620757775,0.637639319,0.592650145,0.607699779,0.629336332,0.603565341
cg16701007,0.834211349,0.651817226,0.649458955,0.635241653,0.519382239,0.466332664,0.482141897,0.43854224,0.461814924
cg17069873,0.910374004,0.89614272,0.885848744,0.894126868,0.504092735,0.488734828,0.539714971,0.636279242,0.53754596
cg17071417,0.487426841,0.525709174,0.509643477,0.454101232,0.720864813,0.766599526,0.802489784,0.750052489,0.490712226
cg17490089,0.625625333,0.761875832,0.76582813,0.839516595,0.285336797,0.295040722,0.276322708,0.326314338,0.247665726
cg17716663,0.907225544,0.844717733,0.853385257,0.561463278,0.788393553,0.874787836,0.883430656,0.800779001,0.142752432
cg17729891,0.780646126,0.502447832,0.60535995,0.64761705,0.690145895,0.783339542,0.869917999,0.823729372,0.890818798
cg17969123,0.448054195,0.437764702,0.468789758,0.271068198,0.719076262,0.747463705,0.789916416,0.73354399,0.587784462
cg18458353,0.835992793,0.795508703,0.790305525,0.787948722,0.526170699,0.503840546,0.492803301,0.521092405,0.498840802
cg18741372,0.424095117,0.492124247,0.484222268,0.411620316,0.538888857,0.508205923,0.487565524,0.49411871,0.04229367
cg18861015,0.220067988,0.362272537,0.401700036,0.250240873,0.562963653,0.564200335,0.47466577,0.48704483,0.144573367
cg19014858,0.137272054,0.13459844,0.151991061,0.080473628,0.252984453,0.191506656,0.159084189,0.179036018,0.165310548
cg19492423,0.928552737,0.922217376,0.922943075,0.927381334,0.926251199,0.952839308,0.946291005,0.923637112,0.935138091
cg19851487,0.462247479,0.514502848,0.480555747,0.207253549,0.187649829,0.115259383,0.076590017,0.086346338,0.058462398
cg19870717,0.446477595,0.622236933,0.64299025,0.316959313,0.487335078,0.429666814,0.496104505,0.465051789,0.452946537
cg19907366,0.77274948,0.541814204,0.544814538,0.289326818,0.470073222,0.471635697,0.470239626,0.459472325,0.461757985
cg20467412,0.04937925,0.073998822,0.126513187,0.047611169,0.932640392,0.948296729,0.958872328,0.960767785,0.967861073
cg20587168,0.920259981,0.875129747,0.866301178,0.920566757,0.523163715,0.45828025,0.593747179,0.548676862,0.946645424
cg21198638,0.589241143,0.569905665,0.568803539,0.524837616,0.496347562,0.480746079,0.510320525,0.250075431,0.558234287
cg21723184,0.837998519,0.813281392,0.778274259,0.814044893,0.510964823,0.490320735,0.511857947,0.489257335,0.501132599
cg22331349,0.354244816,0.504841198,0.524330603,0.459535799,0.503434216,0.485700012,0.484313978,0.48521437,0.465346487
cg22376864,0.92504061,0.749100078,0.76738285,0.880880048,0.868885275,0.897517218,0.94763672,0.924568558,0.811052245
cg22548353,0.233674136,0.223966483,0.247589135,0.542218302,0.293178671,0.167768969,0.113392693,0.192663098,0.09231414
cg22603450,0.911008686,0.873097948,0.84978958,0.407235877,0.570418804,0.497140183,0.542407428,0.508022212,0.511431499
cg23448153,0.49405302,0.552879231,0.544681397,0.249799058,0.521455678,0.491171479,0.498772964,0.485619028,0.512879307
cg23671699,0.785584166,0.779314627,0.736171312,0.622329733,0.808488681,0.800205619,0.849519664,0.771938176,0.853634424
cg23899408,0.458944031,0.472497017,0.514426117,0.484250064,0.923600916,0.95374856,0.934912533,0.91972069,0.913924293
cg24084706,0.461718733,0.520945123,0.509341604,0.445138165,0.50499955,0.481345219,0.490499328,0.449191153,0.472198804
cg24794228,0.352555105,0.687429667,0.742854305,0.555926414,0.501402724,0.469780517,0.458472898,0.50292653,0.501238436
cg25506915,0.449969073,0.449953606,0.465760717,0.434548727,0.27782755,0.170759611,0.143706202,0.184608154,0.153989243
cg25786696,0.4829296,0.654682202,0.671896836,0.511004654,0.135548424,0.041773469,0.035150424,0.081202509,0.032508383
cg26643967,0.597002539,0.577867097,0.616786274,0.59684436,0.32446407,0.182845332,0.063558836,0.229627603,0.046452881
cg26651782,0.892423979,0.84249187,0.861501344,0.855450231,0.905818715,0.902355819,0.914254586,0.901351823,0.903077883
cg26914865,0.614548622,0.535521135,0.526491322,0.312610883,0.655359425,0.66628649,0.678431126,0.604571189,0.642169675
cg26920327,0.90543015,0.838525038,0.83294665,0.880463462,0.523741501,0.145004775,0.150258256,0.164056473,0.135613472
cg27331471,0.146466248,0.473246016,0.381837517,0.486747012,0.802051106,0.899239366,0.915250916,0.887118084,0.92378331
cg27555894,0.156919989,0.203706202,0.204691857,0.117257162,0.738227699,0.724357927,0.802067814,0.74624728,0.810177421
cg00216901,0.516547767,0.781022356,0.809203235,0.574220885,0.504824045,0.489790108,0.520693416,0.47225118,0.49500741
cg00237512,0.486630725,0.698201563,0.648113264,0.422312053,0.635001884,0.571317106,0.583430292,0.215038982,0.575414028
cg01735357,0.514271294,0.642140078,0.645600864,0.677547727,0.564647333,0.557576818,0.512801851,0.515626938,0.869514778
cg02174884,0.440020938,0.403637798,0.445254676,0.381792619,0.779212803,0.828727884,0.788538563,0.742469133,0.601138283
cg02519263,0.082705938,0.33731276,0.419854699,0.43222607,0.532014228,0.481764517,0.486228874,0.467646176,0.453604966
cg02544614,0.424300753,0.423879115,0.433419441,0.451663352,0.278289118,0.207416991,0.133239609,0.470477019,0.084716855
cg03173827,0.543474346,0.537452943,0.545786646,0.391098231,0.337480216,0.301038933,0.246317646,0.490672671,0.214829635
